2014-12-06 03:38:24,389 [48] INFO Zen.Imobi.Web.Controllers.PropertyController - this is some tesxt
2014-12-07 02:54:14,001 [1] INFO Rebus.Bus.RebusBus - Using external timeout manager with input queue 'rebus.timeout'
2014-12-07 02:54:14,032 [1] INFO Rebus.Bus.RebusBus - Initializing bus with 1 workers
2014-12-07 02:54:14,051 [1] INFO Rebus.Bus.Worker - Worker Rebus 1 worker 1 created and inner thread started
2014-12-07 02:54:14,054 [1] INFO Rebus.Bus.Worker - Starting worker thread Rebus 1 worker 1
2014-12-07 02:54:14,056 [1] INFO Rebus.Bus.RebusBus - Bus started
2014-12-07 03:03:34,541 [220] INFO Rebus.Bus.Worker - Stopping worker thread Rebus 1 worker 1
2014-12-07 03:03:34,546 [167] INFO Rebus.Bus.Worker - Disposing worker thread Rebus 1 worker 1
2014-12-07 03:03:38,858 [167] INFO Rebus.Transports.Msmq.MsmqMessageQueue - Disposing message queue .\private$\zen.imobi.input
2014-12-07 03:10:12,336 [253] INFO Rebus.Bus.RebusBus - Rebus bus 1 created
2014-12-07 03:10:12,398 [253] INFO Rebus.Bus.RebusBus - Using external timeout manager with input queue 'rebus.timeout'
2014-12-07 03:10:12,417 [253] INFO Rebus.Bus.RebusBus - Initializing bus with 1 workers
2014-12-07 03:10:12,450 [253] INFO Rebus.Bus.Worker - Worker Rebus 1 worker 1 created and inner thread started
2014-12-07 03:10:12,459 [253] INFO Rebus.Bus.Worker - Starting worker thread Rebus 1 worker 1
2014-12-07 03:10:12,463 [253] INFO Rebus.Bus.RebusBus - Bus started
2014-12-07 03:24:45,363 [280] INFO Rebus.Bus.Worker - Stopping worker thread Rebus 1 worker 1
2014-12-07 03:24:45,366 [264] INFO Rebus.Bus.Worker - Disposing worker thread Rebus 1 worker 1
2014-12-07 03:24:46,483 [264] INFO Rebus.Transports.Msmq.MsmqMessageQueue - Disposing message queue .\private$\zen.imobi.input
2014-12-07 03:28:17,660 [29] INFO Rebus.Bus.RebusBus - Rebus bus 1 created
2014-12-07 03:28:17,696 [29] INFO Rebus.Bus.RebusBus - Using external timeout manager with input queue 'rebus.timeout'
2014-12-07 03:28:17,709 [29] INFO Rebus.Bus.RebusBus - Initializing bus with 1 workers
2014-12-07 03:28:17,724 [29] INFO Rebus.Bus.Worker - Worker Rebus 1 worker 1 created and inner thread started
2014-12-07 03:28:17,730 [29] INFO Rebus.Bus.Worker - Starting worker thread Rebus 1 worker 1
2014-12-07 03:28:17,731 [29] INFO Rebus.Bus.RebusBus - Bus started
2014-12-07 03:39:16,217 [290] INFO Rebus.Bus.Worker - Stopping worker thread Rebus 1 worker 1
2014-12-07 03:39:16,219 [298] INFO Rebus.Bus.Worker - Disposing worker thread Rebus 1 worker 1
2014-12-07 03:39:17,940 [298] INFO Rebus.Transports.Msmq.MsmqMessageQueue - Disposing message queue .\private$\zen.imobi.input
2014-12-07 03:41:00,060 [1] INFO Rebus.Bus.RebusBus - Rebus bus 1 created
2014-12-07 03:41:00,120 [1] INFO Rebus.Bus.RebusBus - Using external timeout manager with input queue 'rebus.timeout'
2014-12-07 03:41:00,137 [1] INFO Rebus.Bus.RebusBus - Initializing bus with 1 workers
2014-12-07 03:41:00,166 [1] INFO Rebus.Bus.Worker - Worker Rebus 1 worker 1 created and inner thread started
2014-12-07 03:41:00,176 [1] INFO Rebus.Bus.Worker - Starting worker thread Rebus 1 worker 1
2014-12-07 03:41:00,179 [1] INFO Rebus.Bus.RebusBus - Bus started
2014-12-07 03:49:24,375 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection - Mapping assembly: PropertyLogic
2014-12-07 03:49:24,408 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     PropertyLogic.Data.IPropertiesRepository -> zen.imobi.input
2014-12-07 03:49:24,409 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     PropertyLogic.Data.LocationDao -> zen.imobi.input
2014-12-07 03:49:24,416 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     PropertyLogic.Data.PropertyContext -> zen.imobi.input
2014-12-07 03:49:24,417 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     PropertyLogic.EventsHandlerSubscriber -> zen.imobi.input
2014-12-07 03:49:24,419 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     PropertyLogic.Events.PropertyCreated -> zen.imobi.input
2014-12-07 03:49:24,420 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     PropertyLogic.Location -> zen.imobi.input
2014-12-07 03:49:24,421 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     PropertyLogic.Data.PropertyDao -> zen.imobi.input
2014-12-07 03:49:24,422 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     PropertyLogic.Data.PropertiesRepository -> zen.imobi.input
2014-12-07 03:49:24,423 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     PropertyLogic.Migrations.InitialCommit -> zen.imobi.input
2014-12-07 03:49:24,424 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     PropertyLogic.Migrations.Configuration -> zen.imobi.input
2014-12-07 03:49:24,426 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     PropertyLogic.Property -> zen.imobi.input
2014-12-07 03:49:24,427 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     PropertyLogic.PropertyStatus -> zen.imobi.input
2014-12-07 03:49:24,428 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     <>f__AnonymousType0`7[<Id>j__TPar,<Country>j__TPar,<ZipCode>j__TPar,<Street>j__TPar,<City>j__TPar,<Latitude>j__TPar,<Longitude>j__TPar] -> zen.imobi.input
2014-12-07 03:49:24,428 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     <>f__AnonymousType1`4[<Id>j__TPar,<Description>j__TPar,<Status>j__TPar,<UserId>j__TPar] -> zen.imobi.input
2014-12-07 03:49:24,429 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     System.Diagnostics.Contracts.__ContractsRuntime -> zen.imobi.input
2014-12-07 03:49:24,429 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     System.Diagnostics.Contracts.RuntimeContractsFlags -> zen.imobi.input
2014-12-07 03:49:24,430 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     System.Diagnostics.Contracts.RuntimeContractsAttribute -> zen.imobi.input
2014-12-07 03:49:24,431 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     System.Diagnostics.Contracts.__ContractsRuntime+ContractException -> zen.imobi.input
2014-12-07 03:49:24,431 [1] INFO Rebus.Configuration.DetermineMessageOwnershipFromRebusConfigurationSection -     System.Diagnostics.Contracts.__ContractsRuntime+ContractException+ContractExceptionData -> zen.imobi.input
2014-12-07 03:49:24,502 [1] INFO Rebus.Bus.RebusBus - Rebus bus 1 created
2014-12-07 03:49:24,504 [1] INFO Rebus.Bus.RebusBus - Using external timeout manager with input queue 'rebus.timeout'
2014-12-07 03:49:24,518 [1] INFO Rebus.Bus.RebusBus - Initializing bus with 1 workers
2014-12-07 03:49:24,536 [1] INFO Rebus.Bus.Worker - Worker Rebus 1 worker 1 created and inner thread started
2014-12-07 03:49:24,540 [1] INFO Rebus.Bus.Worker - Starting worker thread Rebus 1 worker 1
2014-12-07 03:49:24,542 [1] INFO Rebus.Bus.RebusBus - Bus started
2014-12-07 03:49:24,842 [Rebus 1 worker 1] INFO Rebus.Bus.SubscriptionMessageHandler - Saving: zen.imobi.input@MSI subscribed to PropertyLogic.Events.PropertyCreated
2014-12-07 03:51:05,709 [Rebus 1 worker 1] WARN Rebus.Bus.RebusBus - User exception in Rebus 1 worker 1: Rebus.MessageHandleException: Could not handle message with ID c1071bc9-6713-48a6-8955-afc56f3cf1d9\3 ---> System.ArgumentException: An error occurred while attempting to deserialize JSON text '{
  "$type": "System.Object[], mscorlib",
  "$values": [
    {
      "$type": "PropertyLogic.Events.PropertyCreated, PropertyLogic",
      "PropertyId": "00000000-0000-0000-0000-000000000000",
      "Date": "2014-12-07T03:49:40.590933+01:00",
      "UserId": "a9b39f6c-631d-472a-84df-313d37421a70"
    }
  ]
}' into an object[] ---> System.Reflection.TargetInvocationException: Exception has been thrown by the target of an invocation. ---> System.ArgumentNullException: Precondition failed: value != Guid.Empty
   at System.Diagnostics.Contracts.__ContractsRuntime.Requires[TException](Boolean condition, String msg, String conditionTxt) in d:\projects\Zen.Imobi\Base\Data\Repository.cs:line 0
   at Base.Guard.AgainstNullOrEmpty(Guid value) in d:\projects\Zen.Imobi\Base\Guard.cs:line 16
   at PropertyLogic.Events.PropertyCreated..ctor(Guid userId, Guid propertyId) in d:\projects\Zen.Imobi\PropertyLogic\Events\PropertyCreated.cs:line 14
   --- End of inner exception stack trace ---
   at System.RuntimeMethodHandle.InvokeMethod(Object target, Object[] arguments, Signature sig, Boolean constructor)
   at System.Reflection.RuntimeConstructorInfo.Invoke(BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
   at System.Reflection.ConstructorInfo.Invoke(Object[] parameters)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.CreateObjectFromNonDefaultConstructor(JsonReader reader, JsonObjectContract contract, JsonProperty containerProperty, ConstructorInfo constructorInfo, String id)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.CreateNewObject(JsonReader reader, JsonObjectContract objectContract, JsonProperty containerMember, JsonProperty containerProperty, String id, Boolean& createdFromNonDefaultConstructor)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.CreateObject(JsonReader reader, Type objectType, JsonContract contract, JsonProperty member, JsonContainerContract containerContract, JsonProperty containerMember, Object existingValue)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.CreateValueInternal(JsonReader reader, Type objectType, JsonContract contract, JsonProperty member, JsonContainerContract containerContract, JsonProperty containerMember, Object existingValue)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.PopulateList(IWrappedCollection wrappedList, JsonReader reader, JsonArrayContract contract, JsonProperty containerProperty, String id)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.CreateList(JsonReader reader, Type objectType, JsonContract contract, JsonProperty member, Object existingValue, String id)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.ReadSpecialProperties(JsonReader reader, Type& objectType, JsonContract& contract, JsonProperty member, JsonContainerContract containerContract, JsonProperty containerMember, Object existingValue, Object& newValue, String& id)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.CreateObject(JsonReader reader, Type objectType, JsonContract contract, JsonProperty member, JsonContainerContract containerContract, JsonProperty containerMember, Object existingValue)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.CreateValueInternal(JsonReader reader, Type objectType, JsonContract contract, JsonProperty member, JsonContainerContract containerContract, JsonProperty containerMember, Object existingValue)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.Deserialize(JsonReader reader, Type objectType, Boolean checkAdditionalContent)
   at Newtonsoft.Json.JsonSerializer.DeserializeInternal(JsonReader reader, Type objectType)
   at Newtonsoft.Json.JsonSerializer.Deserialize(JsonReader reader, Type objectType)
   at Newtonsoft.Json.JsonConvert.DeserializeObject(String value, Type type, JsonSerializerSettings settings)
   at Newtonsoft.Json.JsonConvert.DeserializeObject(String value, JsonSerializerSettings settings)
   at Rebus.Serialization.Json.JsonMessageSerializer.Deserialize(ReceivedTransportMessage transportMessage)
   --- End of inner exception stack trace ---
   at Rebus.Serialization.Json.JsonMessageSerializer.Deserialize(ReceivedTransportMessage transportMessage)
   at Rebus.Bus.Worker.<DoTry>d__25.MoveNext()
   --- End of inner exception stack trace ---
   at Rebus.Bus.Worker.<DoTry>d__25.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.GetResult()
   at Rebus.Bus.Worker.<TryProcessIncomingMessage>d__1d.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.<ThrowAsync>b__3(Object state)
   at Rebus.Bus.RebusSynchronizationContext.Run()
   at Rebus.Bus.Worker.MainLoop()
2014-12-07 03:51:07,896 [Rebus 1 worker 1] WARN Rebus.Bus.RebusBus - User exception in Rebus 1 worker 1: Rebus.MessageHandleException: Could not handle message with ID c1071bc9-6713-48a6-8955-afc56f3cf1d9\3 ---> System.ArgumentException: An error occurred while attempting to deserialize JSON text '{
  "$type": "System.Object[], mscorlib",
  "$values": [
    {
      "$type": "PropertyLogic.Events.PropertyCreated, PropertyLogic",
      "PropertyId": "00000000-0000-0000-0000-000000000000",
      "Date": "2014-12-07T03:49:40.590933+01:00",
      "UserId": "a9b39f6c-631d-472a-84df-313d37421a70"
    }
  ]
}' into an object[] ---> System.Reflection.TargetInvocationException: Exception has been thrown by the target of an invocation. ---> System.ArgumentNullException: Precondition failed: value != Guid.Empty
   at System.Diagnostics.Contracts.__ContractsRuntime.Requires[TException](Boolean condition, String msg, String conditionTxt) in d:\projects\Zen.Imobi\Base\Data\Repository.cs:line 0
   at Base.Guard.AgainstNullOrEmpty(Guid value) in d:\projects\Zen.Imobi\Base\Guard.cs:line 16
   at PropertyLogic.Events.PropertyCreated..ctor(Guid userId, Guid propertyId) in d:\projects\Zen.Imobi\PropertyLogic\Events\PropertyCreated.cs:line 14
   --- End of inner exception stack trace ---
   at System.RuntimeMethodHandle.InvokeMethod(Object target, Object[] arguments, Signature sig, Boolean constructor)
   at System.Reflection.RuntimeConstructorInfo.Invoke(BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
   at System.Reflection.ConstructorInfo.Invoke(Object[] parameters)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.CreateObjectFromNonDefaultConstructor(JsonReader reader, JsonObjectContract contract, JsonProperty containerProperty, ConstructorInfo constructorInfo, String id)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.CreateNewObject(JsonReader reader, JsonObjectContract objectContract, JsonProperty containerMember, JsonProperty containerProperty, String id, Boolean& createdFromNonDefaultConstructor)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.CreateObject(JsonReader reader, Type objectType, JsonContract contract, JsonProperty member, JsonContainerContract containerContract, JsonProperty containerMember, Object existingValue)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.CreateValueInternal(JsonReader reader, Type objectType, JsonContract contract, JsonProperty member, JsonContainerContract containerContract, JsonProperty containerMember, Object existingValue)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.PopulateList(IWrappedCollection wrappedList, JsonReader reader, JsonArrayContract contract, JsonProperty containerProperty, String id)
